,number,value,datetime_start,datetime_complete,duration,params_algorithm,params_dropout_rate,params_lr_Adadelta,params_lr_Adam,params_lr_AdamW,params_lr_SGD,params_momentum_SGD,params_nesterov_SGD,params_suggested_freeze,params_weight_decay_Adadelta,params_weight_decay_Adam,params_weight_decay_AdamW,params_weight_decay_SGD,state
105,105,41.666666666666664,2025-05-25 05:30:47.631496,2025-05-25 05:30:56.204271,0 days 00:00:08.572775,AdamW,0.4356162434111274,,,0.00026229829889525306,,,,2,,,0.0016782547450688722,,COMPLETE
106,106,31.25,2025-05-25 05:30:56.241400,2025-05-25 05:30:59.232934,0 days 00:00:02.991534,AdamW,0.4505325758708999,,,2.50017367701437e-05,,,,3,,,0.0026558012694188854,,PRUNED
107,107,33.333333333333336,2025-05-25 05:30:59.258624,2025-05-25 05:31:03.001453,0 days 00:00:03.742829,AdamW,0.34498866219657004,,,0.00015238434915912624,,,,6,,,0.0013244129584410401,,PRUNED
108,108,56.25,2025-05-25 05:31:03.030388,2025-05-25 05:31:15.516074,0 days 00:00:12.485686,AdamW,0.40290085538251297,,,6.16825806298943e-05,,,,5,,,0.0019183109666925941,,COMPLETE
109,109,41.666666666666664,2025-05-25 05:31:15.567090,2025-05-25 05:31:27.308382,0 days 00:00:11.741292,AdamW,0.4625532707072922,,,0.0005902054168796965,,,,1,,,0.00519407261920124,,COMPLETE
110,110,25.0,2025-05-25 05:31:27.346392,2025-05-25 05:31:30.422344,0 days 00:00:03.075952,AdamW,0.38804697644405617,,,1.9091523582413252e-05,,,,7,,,0.0034260987779578377,,PRUNED
111,111,56.25,2025-05-25 05:31:30.448831,2025-05-25 05:31:38.637493,0 days 00:00:08.188662,AdamW,0.3605987622557802,,,9.622045031251996e-05,,,,5,,,0.0010823379413771516,,COMPLETE
112,112,52.083333333333336,2025-05-25 05:31:38.688277,2025-05-25 05:31:53.466239,0 days 00:00:14.777962,AdamW,0.3684259900836606,,,8.202319318443866e-05,,,,4,,,0.0008770467700433567,,COMPLETE
113,113,33.333333333333336,2025-05-25 05:31:53.518805,2025-05-25 05:32:00.953142,0 days 00:00:07.434337,AdamW,0.36938114704434893,,,4.425290095480943e-05,,,,8,,,0.0012811526843605429,,PRUNED
114,114,58.333333333333336,2025-05-25 05:32:00.987659,2025-05-25 05:32:15.335839,0 days 00:00:14.348180,AdamW,0.324983495592363,,,0.0001267590753609092,,,,5,,,0.0015063405890896877,,COMPLETE
115,115,43.75,2025-05-25 05:32:15.386517,2025-05-25 05:32:30.304660,0 days 00:00:14.918143,AdamW,0.32588963664452686,,,0.00013503381706375303,,,,0,,,0.001573223359826247,,COMPLETE
116,116,33.333333333333336,2025-05-25 05:32:30.355234,2025-05-25 05:32:38.521374,0 days 00:00:08.166140,AdamW,0.29896930136381916,,,5.5741864842504686e-05,,,,4,,,0.00237683612775824,,PRUNED
117,117,50.0,2025-05-25 05:32:38.561969,2025-05-25 05:32:52.349676,0 days 00:00:13.787707,AdamW,0.4219657367082886,,,0.00035815219684355625,,,,6,,,0.0029472579842910887,,COMPLETE
118,118,33.333333333333336,2025-05-25 05:32:52.401041,2025-05-25 05:33:00.550089,0 days 00:00:08.149048,Adadelta,0.016800621666295867,0.3482736211922678,,,,,,3,0.11951029519518513,,,,PRUNED
119,119,50.0,2025-05-25 05:33:00.590543,2025-05-25 05:33:15.322892,0 days 00:00:14.732349,AdamW,0.28541712489430066,,,0.00021332894436584988,,,,2,,,0.001888268944115586,,COMPLETE
